URL,Version,Status,OIDs,Name,Title,Description,Used
http://farmaco.maxapex.net/brig/fhir/CodeSystem/container-type-br,0.0.2,draft,,ContainerTypeBR,Tipos de Container - Brasil,"Sistema de códigos para tipos de containers de embalagens brasileiras","ValueSet/container-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/controlled-substance-category-br,0.0.2,draft,,ControlledSubstanceCategoryBR,Categorias de Substâncias Controladas - Brasil,"Sistema de códigos para categorias de controle de substâncias no Brasil","ValueSet/controlled-substance-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/dcb-brasileiras,0.0.2,draft,,DCBBrasileiras,Denominações Comuns Brasileiras (DCB),"Sistema de códigos para Denominações Comuns Brasileiras conforme ANVISA","ValueSet/dcb-brasileiras"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gmp-certification-status-br,0.0.2,draft,,GMPCertificationStatusBR,Status de Certificação GMP - Brasil,"Sistema de códigos para status de certificação GMP","ValueSet/gmp-certification-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gsrs-substance-classification-br,0.0.2,draft,,GSRSSubstanceClassificationBR,GSRS Substance Classification - Brasil,"Classificação de substâncias conforme GSRS adaptado para Brasil","ValueSet/substance-classification-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gsrs-substance-status-br,0.0.2,draft,,GSRSSubstanceStatusBR,GSRS Substance Status - Brasil,"Status de substâncias conforme padrão GSRS adaptado para Brasil","ValueSet/substance-status-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/identifier-change-reason,0.0.2,draft,,IdentifierChangeReason,Motivos de Mudança de Identificador,"Sistema de códigos para motivos de mudança de identificadores MPID/PCID","ValueSet/identifier-change-reason,ValueSet/mpid-requiring-changes,ValueSet/pcid-requiring-changes"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/identifier-lifecycle-status,0.0.2,draft,,IdentifierLifecycleStatus,Status de Lifecycle do Identificador,"Sistema de códigos para status do ciclo de vida de identificadores","ValueSet/identifier-lifecycle-status"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/ingredient-function-br,0.0.2,draft,,IngredientFunctionBR,Funções de Ingredientes - Brasil,"Sistema de códigos para funções específicas de ingredientes","ValueSet/ingredient-function-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/ingredient-role-br,0.0.2,draft,,IngredientRoleBR,Papéis de Ingredientes - Brasil,"Sistema de códigos para papéis de ingredientes em medicamentos brasileiros","ValueSet/ingredient-role-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/legal-basis-anvisa-br,0.0.2,draft,,LegalBasisANVISABR,Base Legal ANVISA,"Bases legais para autorizações regulatórias ANVISA","ValueSet/legal-basis-anvisa-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/legal-status-supply-br,0.0.2,draft,,LegalStatusSupplyBR,Status Legal de Fornecimento - Brasil,"Sistema de códigos para status legal de dispensação no contexto brasileiro","ValueSet/legal-status-supply-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/marketing-status-br,0.0.2,draft,,MarketingStatusBR,Status de Comercialização - Brasil,"Sistema de códigos para status de comercialização no contexto brasileiro","ValueSet/marketing-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/medicinal-product-type-br,0.0.2,draft,,MedicinalProductTypeBR,Tipos de Produto Medicinal - Brasil,"Sistema de códigos para tipos de produtos medicinais no contexto brasileiro","ValueSet/medicinal-product-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/mpid-br,0.0.2,draft,,MPIDBrazil,MPID - Identificador de Produto Medicinal - Brasil,"Sistema de códigos para identificadores de produtos medicinais conforme ISO 11615","ValueSet/mpid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/mpid-defining-elements,0.0.2,draft,,MPIDDefiningElements,Elementos Definidores de MPID,"Códigos para elementos que definem quando criar novo MPID","ValueSet/mpid-defining-elements"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-anvisa-status-br,0.0.2,draft,,OrganizationANVISAStatusBR,Status ANVISA da Organização - Brasil,"Sistema de códigos para status da organização junto à ANVISA","ValueSet/organization-anvisa-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-contact-purpose-br,0.0.2,draft,,OrganizationContactPurposeBR,Finalidades de Contato Organizacional - Brasil,"Sistema de códigos para finalidades de contatos organizacionais no Brasil","ValueSet/organization-contact-purpose-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-operational-category-br,0.0.2,draft,,OrganizationOperationalCategoryBR,Categorias Operacionais de Organização - Brasil,"Sistema de códigos para categorias operacionais de organizações","ValueSet/organization-operational-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-operational-scope-br,0.0.2,draft,,OrganizationOperationalScopeBR,Escopo Operacional de Organização - Brasil,"Sistema de códigos para escopo geográfico de operação","ValueSet/organization-operational-scope-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-size-category-br,0.0.2,draft,,OrganizationSizeCategoryBR,Categorias de Porte de Organização - Brasil,"Sistema de códigos para categorias de porte de organizações no Brasil","ValueSet/organization-size-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-special-classification-br,0.0.2,draft,,OrganizationSpecialClassificationBR,Classificações Especiais de Organização - Brasil,"Sistema de códigos para classificações especiais de organizações","ValueSet/organization-special-classification-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-specialized-activities-br,0.0.2,draft,,OrganizationSpecializedActivitiesBR,Atividades Especializadas de Organização - Brasil,"Sistema de códigos para atividades especializadas de organizações","ValueSet/organization-specialized-activities-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-type-anvisa-br,0.0.2,draft,,OrganizationTypeANVISABR,Tipos de Organização ANVISA - Brasil,"Sistema de códigos para tipos de organizações no contexto regulatório da ANVISA","ValueSet/organization-type-anvisa-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/package-characteristic-br,0.0.2,draft,,PackageCharacteristicBR,Características de Embalagem - Brasil,"Sistema de códigos para características de embalagens no Brasil","ValueSet/package-characteristic-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/package-components-br,0.0.2,draft,,PackageComponentsBR,Componentes de Embalagem - Brasil,"Sistema de códigos para componentes de embalagens brasileiras","ValueSet/package-components-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaged-product-type-br,0.0.2,draft,,PackagedProductTypeBR,Tipos de Produto Embalado - Brasil,"Sistema de códigos para tipos de produtos embalados no Brasil","ValueSet/packaged-product-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaging-material-br,0.0.2,draft,,PackagingMaterialBR,Materiais de Embalagem - Brasil,"Sistema de códigos para materiais de embalagem no Brasil","ValueSet/packaging-material-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaging-type-br,0.0.2,draft,,PackagingTypeBR,Tipos de Embalagem - Brasil,"Sistema de códigos para tipos de embalagem no Brasil","ValueSet/packaging-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/pcid-br,0.0.2,draft,,PCIDBrazil,PCID - Identificador de Produto Embalado - Brasil,"Sistema de códigos para identificadores de produtos embalados conforme ISO 11615","ValueSet/pcid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/phpid-br,0.0.2,draft,,PHPIDBrazil,PHPID - Identificador de Produto Farmacêutico - Brasil,"Sistema de códigos para identificadores de produtos farmacêuticos (administráveis) conforme ISO 11615","ValueSet/phpid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/presentation-unit-br,0.0.2,draft,,PresentationUnitBR,Unidades de Apresentação - Brasil,"Sistema de códigos para unidades de apresentação de produtos farmacêuticos","ValueSet/presentation-unit-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/product-name-type-br,0.0.2,draft,,ProductNameTypeBR,Tipos de Nome de Produto - Brasil,"Sistema de códigos para tipos de nomes de produtos medicinais","ValueSet/product-name-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/reference-type-br,0.0.2,draft,,ReferenceTypeBR,Tipos de Referência - Brasil,"Sistema de códigos para tipos de relação de referência","ValueSet/reference-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulated-authorization-status-br,0.0.2,draft,,RegulatedAuthorizationStatusBR,Status de Autorização Regulatória ANVISA,"Status de autorizações regulatórias conforme processos ANVISA para medicamentos","ValueSet/regulated-authorization-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulated-authorization-type-br,0.0.2,draft,,RegulatedAuthorizationTypeBR,Tipo de Autorização Regulatória ANVISA,"Tipos de autorizações regulatórias conforme processos ANVISA para medicamentos","ValueSet/regulated-authorization-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulatory-procedure-type-br,0.0.2,draft,,RegulatoryProcedureTypeBR,Tipo de Procedimento Regulatório Brasil,"Tipos de procedimentos regulatórios ANVISA","ValueSet/regulatory-procedure-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/route-administration-br,0.0.2,draft,,RouteAdministrationBR,Vias de Administração - Brasil,"Sistema de códigos para vias de administração de medicamentos","ValueSet/route-administration-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/structured-name-types,0.0.2,draft,,StructuredNameTypes,Tipos de Nome Estruturado,"Sistema de códigos para elementos estruturados de nomes de produtos","ValueSet/structured-name-types"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-classification-br,0.0.2,draft,,SubstanceClassificationBR,Classificação de Substância - Brasil,"Sistema de códigos para classificação de substâncias no Brasil","ValueSet/substance-classification-gsrs-br,ValueSet/substance-classification-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-grade-br,0.0.2,draft,,SubstanceGradeBR,Grau de Substância - Brasil,"Sistema de códigos para graus de qualidade de substâncias","ValueSet/substance-grade-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-name-type-br,0.0.2,draft,,SubstanceNameTypeBR,Tipos de Nome de Substância - Brasil,"Sistema de códigos para tipos de nomes de substâncias","ValueSet/substance-name-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-status-br,0.0.2,draft,,SubstanceStatusBR,Status de Substância - Brasil,"Sistema de códigos para status regulatório de substâncias no Brasil","ValueSet/substance-status-br,ValueSet/substance-status-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/therapeutic-indications-br,0.0.2,draft,,TherapeuticIndicationsBR,Indicações Terapêuticas - Brasil,"Sistema de códigos para indicações terapêuticas de produtos medicinais brasileiros","ValueSet/therapeutic-indications-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/umc-coordination-status,0.0.2,draft,,UMCCoordinationStatus,Status de Coordenação UMC,"Códigos para status de coordenação com Uppsala Monitoring Centre","ValueSet/umc-coordination-status"
http://hl7.org/fhir/sid/icd-10,2.1.1,retired,"2.16.840.1.113883.6.3",Icd10,ICD-10,"International Classification of Diseases revision 10 (ICD 10)","ValueSet/therapeutic-indication-br,ValueSet/contraindication-condition-br,ValueSet/comorbidity-br"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/concentration-unit-br"
http://www.whocc.no/atc,2.0.1,active,"2.16.840.1.113883.6.73",WC,WHO ATC,"WHO ATC","ValueSet/substance-code-br"
urn:iso:std:iso:3166,1.0.0,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/iso3166-1-3"
