URL,Version,Status,OIDs,Name,Title,Description,Used
http://farmaco.maxapex.net/brig/fhir/CodeSystem/container-type-br,0.0.2,draft,,ContainerTypeBR,Tipos de Container - Brasil,"Sistema de códigos para tipos de containers de embalagens brasileiras","ValueSet/container-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/controlled-substance-category-br,0.0.2,draft,,ControlledSubstanceCategoryBR,Categorias de Substâncias Controladas - Brasil,"Sistema de códigos para categorias de controle de substâncias no Brasil","ValueSet/controlled-substance-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/dcb-brasileiras,0.0.2,draft,,DCBBrasileiras,Denominações Comuns Brasileiras (DCB),"Sistema de códigos para Denominações Comuns Brasileiras conforme ANVISA","ValueSet/dcb-brasileiras"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gmp-certification-status-br,0.0.2,draft,,GMPCertificationStatusBR,Status de Certificação GMP - Brasil,"Sistema de códigos para status de certificação GMP","ValueSet/gmp-certification-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gsrs-substance-classification-br,0.0.2,draft,,GSRSSubstanceClassificationBR,GSRS Substance Classification - Brasil,"Classificação de substâncias conforme GSRS adaptado para Brasil","ValueSet/substance-classification-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/gsrs-substance-status-br,0.0.2,draft,,GSRSSubstanceStatusBR,GSRS Substance Status - Brasil,"Status de substâncias conforme padrão GSRS adaptado para Brasil","ValueSet/substance-status-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/identifier-change-reason,0.0.2,draft,,IdentifierChangeReason,Motivos de Mudança de Identificador,"Sistema de códigos para motivos de mudança de identificadores MPID/PCID","ValueSet/identifier-change-reason,ValueSet/mpid-requiring-changes,ValueSet/pcid-requiring-changes"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/identifier-lifecycle-status,0.0.2,draft,,IdentifierLifecycleStatus,Status de Lifecycle do Identificador,"Sistema de códigos para status do ciclo de vida de identificadores","ValueSet/identifier-lifecycle-status"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/ingredient-function-br,0.0.2,draft,,IngredientFunctionBR,Funções de Ingredientes - Brasil,"Sistema de códigos para funções específicas de ingredientes","ValueSet/ingredient-function-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/ingredient-role-br,0.0.2,draft,,IngredientRoleBR,Papéis de Ingredientes - Brasil,"Sistema de códigos para papéis de ingredientes em medicamentos brasileiros","ValueSet/ingredient-role-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/legal-basis-anvisa-br,0.0.2,draft,,LegalBasisANVISABR,Base Legal ANVISA,"Bases legais para autorizações regulatórias ANVISA","ValueSet/legal-basis-anvisa-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/legal-status-supply-br,0.0.2,draft,,LegalStatusSupplyBR,Status Legal de Fornecimento - Brasil,"Sistema de códigos para status legal de dispensação no contexto brasileiro","ValueSet/legal-status-supply-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/marketing-status-br,0.0.2,draft,,MarketingStatusBR,Status de Comercialização - Brasil,"Sistema de códigos para status de comercialização no contexto brasileiro","ValueSet/marketing-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/medicinal-product-type-br,0.0.2,draft,,MedicinalProductTypeBR,Tipos de Produto Medicinal - Brasil,"Sistema de códigos para tipos de produtos medicinais no contexto brasileiro","ValueSet/medicinal-product-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/mpid-br,0.0.2,draft,,MPIDBrazil,MPID - Identificador de Produto Medicinal - Brasil,"Sistema de códigos para identificadores de produtos medicinais conforme ISO 11615","ValueSet/mpid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/mpid-defining-elements,0.0.2,draft,,MPIDDefiningElements,Elementos Definidores de MPID,"Códigos para elementos que definem quando criar novo MPID","ValueSet/mpid-defining-elements"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-anvisa-status-br,0.0.2,draft,,OrganizationANVISAStatusBR,Status ANVISA da Organização - Brasil,"Sistema de códigos para status da organização junto à ANVISA","ValueSet/organization-anvisa-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-contact-purpose-br,0.0.2,draft,,OrganizationContactPurposeBR,Finalidades de Contato Organizacional - Brasil,"Sistema de códigos para finalidades de contatos organizacionais no Brasil","ValueSet/organization-contact-purpose-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-operational-category-br,0.0.2,draft,,OrganizationOperationalCategoryBR,Categorias Operacionais de Organização - Brasil,"Sistema de códigos para categorias operacionais de organizações","ValueSet/organization-operational-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-operational-scope-br,0.0.2,draft,,OrganizationOperationalScopeBR,Escopo Operacional de Organização - Brasil,"Sistema de códigos para escopo geográfico de operação","ValueSet/organization-operational-scope-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-size-category-br,0.0.2,draft,,OrganizationSizeCategoryBR,Categorias de Porte de Organização - Brasil,"Sistema de códigos para categorias de porte de organizações no Brasil","ValueSet/organization-size-category-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-special-classification-br,0.0.2,draft,,OrganizationSpecialClassificationBR,Classificações Especiais de Organização - Brasil,"Sistema de códigos para classificações especiais de organizações","ValueSet/organization-special-classification-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-specialized-activities-br,0.0.2,draft,,OrganizationSpecializedActivitiesBR,Atividades Especializadas de Organização - Brasil,"Sistema de códigos para atividades especializadas de organizações","ValueSet/organization-specialized-activities-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/organization-type-anvisa-br,0.0.2,draft,,OrganizationTypeANVISABR,Tipos de Organização ANVISA - Brasil,"Sistema de códigos para tipos de organizações no contexto regulatório da ANVISA","ValueSet/organization-type-anvisa-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/package-characteristic-br,0.0.2,draft,,PackageCharacteristicBR,Características de Embalagem - Brasil,"Sistema de códigos para características de embalagens no Brasil","ValueSet/package-characteristic-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/package-components-br,0.0.2,draft,,PackageComponentsBR,Componentes de Embalagem - Brasil,"Sistema de códigos para componentes de embalagens brasileiras","ValueSet/package-components-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaged-product-type-br,0.0.2,draft,,PackagedProductTypeBR,Tipos de Produto Embalado - Brasil,"Sistema de códigos para tipos de produtos embalados no Brasil","ValueSet/packaged-product-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaging-material-br,0.0.2,draft,,PackagingMaterialBR,Materiais de Embalagem - Brasil,"Sistema de códigos para materiais de embalagem no Brasil","ValueSet/packaging-material-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/packaging-type-br,0.0.2,draft,,PackagingTypeBR,Tipos de Embalagem - Brasil,"Sistema de códigos para tipos de embalagem no Brasil","ValueSet/packaging-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/pcid-br,0.0.2,draft,,PCIDBrazil,PCID - Identificador de Produto Embalado - Brasil,"Sistema de códigos para identificadores de produtos embalados conforme ISO 11615","ValueSet/pcid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/phpid-br,0.0.2,draft,,PHPIDBrazil,PHPID - Identificador de Produto Farmacêutico - Brasil,"Sistema de códigos para identificadores de produtos farmacêuticos (administráveis) conforme ISO 11615","ValueSet/phpid-values-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/presentation-unit-br,0.0.2,draft,,PresentationUnitBR,Unidades de Apresentação - Brasil,"Sistema de códigos para unidades de apresentação de produtos farmacêuticos","ValueSet/presentation-unit-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/product-name-type-br,0.0.2,draft,,ProductNameTypeBR,Tipos de Nome de Produto - Brasil,"Sistema de códigos para tipos de nomes de produtos medicinais","ValueSet/product-name-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/reference-type-br,0.0.2,draft,,ReferenceTypeBR,Tipos de Referência - Brasil,"Sistema de códigos para tipos de relação de referência","ValueSet/reference-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulated-authorization-status-br,0.0.2,draft,,RegulatedAuthorizationStatusBR,Status de Autorização Regulatória ANVISA,"Status de autorizações regulatórias conforme processos ANVISA para medicamentos","ValueSet/regulated-authorization-status-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulated-authorization-type-br,0.0.2,draft,,RegulatedAuthorizationTypeBR,Tipo de Autorização Regulatória ANVISA,"Tipos de autorizações regulatórias conforme processos ANVISA para medicamentos","ValueSet/regulated-authorization-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/regulatory-procedure-type-br,0.0.2,draft,,RegulatoryProcedureTypeBR,Tipo de Procedimento Regulatório Brasil,"Tipos de procedimentos regulatórios ANVISA","ValueSet/regulatory-procedure-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/route-administration-br,0.0.2,draft,,RouteAdministrationBR,Vias de Administração - Brasil,"Sistema de códigos para vias de administração de medicamentos","ValueSet/route-administration-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/structured-name-types,0.0.2,draft,,StructuredNameTypes,Tipos de Nome Estruturado,"Sistema de códigos para elementos estruturados de nomes de produtos","ValueSet/structured-name-types"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-classification-br,0.0.2,draft,,SubstanceClassificationBR,Classificação de Substância - Brasil,"Sistema de códigos para classificação de substâncias no Brasil","ValueSet/substance-classification-gsrs-br,ValueSet/substance-classification-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-grade-br,0.0.2,draft,,SubstanceGradeBR,Grau de Substância - Brasil,"Sistema de códigos para graus de qualidade de substâncias","ValueSet/substance-grade-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-name-type-br,0.0.2,draft,,SubstanceNameTypeBR,Tipos de Nome de Substância - Brasil,"Sistema de códigos para tipos de nomes de substâncias","ValueSet/substance-name-type-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/substance-status-br,0.0.2,draft,,SubstanceStatusBR,Status de Substância - Brasil,"Sistema de códigos para status regulatório de substâncias no Brasil","ValueSet/substance-status-br,ValueSet/substance-status-gsrs-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/therapeutic-indications-br,0.0.2,draft,,TherapeuticIndicationsBR,Indicações Terapêuticas - Brasil,"Sistema de códigos para indicações terapêuticas de produtos medicinais brasileiros","ValueSet/therapeutic-indications-br"
http://farmaco.maxapex.net/brig/fhir/CodeSystem/umc-coordination-status,0.0.2,draft,,UMCCoordinationStatus,Status de Coordenação UMC,"Códigos para status de coordenação com Uppsala Monitoring Centre","ValueSet/umc-coordination-status"
http://hl7.org/fhir/animal-tissue-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2033",AnimalTissueType,Animal Tissue Type,"A tissue type of an animal.","ValueSet/animal-tissue-type"
http://hl7.org/fhir/combined-dose-form,5.0.0,active,"2.16.840.1.113883.4.642.4.1923",CombinedDoseForm,Combined Dose Form,"Dose forms for a product as a whole, considering all individual parts, but before any mixing","ValueSet/combined-dose-form"
http://hl7.org/fhir/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.1.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/ingredient-manufacturer-role,5.0.0,active,"2.16.840.1.113883.4.642.4.2078",IngredientManufacturerRole,Ingredient Manufacturer Role,"The way in which this manufacturer is associated with the ingredient. For example whether it is a possible one (others allowed), or an exclusive authorized one for this ingredient. Note that this is not the manufacturing process role","ValueSet/ingredient-manufacturer-role"
http://hl7.org/fhir/interaction-incidence,5.0.0,active,"2.16.840.1.113883.4.642.4.1991",InteractionIncidence,Interaction Incidence,"A categorisation for a frequency of occurence of an undesirable effect.","ValueSet/interaction-incidence"
http://hl7.org/fhir/manufactured-dose-form,5.0.0,active,"2.16.840.1.113883.4.642.4.1935",ManufacturedDoseForm,Manufactured Dose Form,"Dose form for a medication, as manufactured (and before any mixing etc.), not necessarily ready for administration to the patient.","ValueSet/manufactured-dose-form"
http://hl7.org/fhir/medicinal-product-additional-monitoring,5.0.0,active,"2.16.840.1.113883.4.642.4.1919",AdditionalMonitoring,Additional Monitoring,"Extra monitoring defined for a Medicinal Product.","ValueSet/medicinal-product-additional-monitoring"
http://hl7.org/fhir/medicinal-product-confidentiality,5.0.0,active,"2.16.840.1.113883.4.642.4.1913",ProductConfidentiality,Product Confidentiality,"Confidentiality rating, e.g. commercial sensitivity for a Medicinal Product.","ValueSet/medicinal-product-confidentiality"
http://hl7.org/fhir/medicinal-product-cross-reference-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1921",ProductCrossReferenceType,Product Cross Reference Type,"Relationship to another Medicinal Product.","ValueSet/medicinal-product-cross-reference-type"
http://hl7.org/fhir/medicinal-product-domain,5.0.0,active,"2.16.840.1.113883.4.642.4.1917",MedicinalProductDomain,Medicinal Product Domain,"Applicable domain for this product (e.g. human, veterinary).","ValueSet/medicinal-product-domain"
http://hl7.org/fhir/medicinal-product-name-part-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1924",ProductNamePartType,Product Name Part Type,"Type of part of a name for a Medicinal Product.","ValueSet/medicinal-product-name-part-type"
http://hl7.org/fhir/medicinal-product-package-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1918",MedicinalProductPackageType,Medicinal Product Package Type,"Types of medicinal product packs","ValueSet/medicinal-product-package-type"
http://hl7.org/fhir/medicinal-product-pediatric-use,5.0.0,active,"2.16.840.1.113883.4.642.4.1914",PediatricUse,Pediatric Use,"Suitability for age groups, in particular children.","ValueSet/medicinal-product-pediatric-use"
http://hl7.org/fhir/medicinal-product-special-measures,5.0.0,active,"2.16.840.1.113883.4.642.4.1915",SpecialMeasures,Special Measures,"Extra measures defined for a Medicinal Product, such as requirement to conduct post-authorization studies.","ValueSet/medicinal-product-special-measures"
http://hl7.org/fhir/package-material,5.0.0,active,"2.16.840.1.113883.4.642.4.1964",PackageMaterial,Package Material,"A material used in the construction of packages and their components.","ValueSet/package-material"
http://hl7.org/fhir/product-intended-use,5.0.0,active,"2.16.840.1.113883.4.642.4.1908",ProductIntendedUse,Product Intended Use,"ProductIntendedUse","ValueSet/product-intended-use"
http://hl7.org/fhir/publication-status,5.0.0,active,"2.16.840.1.113883.4.642.4.4",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","ValueSet/publication-status"
http://hl7.org/fhir/quantity-comparator,5.0.0,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/regulated-authorization-case-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1910",RegulatedAuthorizationCaseType,Regulated Authorization Case Type,"RegulatedAuthorizationCaseType","ValueSet/regulated-authorization-case-type"
http://hl7.org/fhir/sid/icd-10,2.1.1,retired,"2.16.840.1.113883.6.3",Icd10,ICD-10,"International Classification of Diseases revision 10 (ICD 10)","ValueSet/therapeutic-indication-br,ValueSet/contraindication-condition-br,ValueSet/comorbidity-br"
http://hl7.org/fhir/substance-amount-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2086",SubstanceAmountType,Substance Amount Type,"The type of a numeric quantity measurement.","ValueSet/substance-amount-type"
http://hl7.org/fhir/substance-form,5.0.0,active,"2.16.840.1.113883.4.642.4.2111",SubstanceForm,Substance Form,"SubstanceForm","ValueSet/substance-form"
http://hl7.org/fhir/substance-name-authority,5.0.0,active,"2.16.840.1.113883.4.642.4.2095",SubstanceNameAuthority,Substance Name Authority,"SubstanceNameAuthority","ValueSet/substance-name-authority"
http://hl7.org/fhir/substance-name-domain,5.0.0,active,"2.16.840.1.113883.4.642.4.2089",SubstanceNameDomain,Substance Name Domain,"SubstanceNameDomain","ValueSet/substance-name-domain"
http://hl7.org/fhir/substance-optical-activity,5.0.0,active,"2.16.840.1.113883.4.642.4.2096",SubstanceOpticalActivity,Substance Optical Activity,"The optical rotation type of a substance.","ValueSet/substance-optical-activity"
http://hl7.org/fhir/substance-relationship-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2088",SubstanceRelationshipType,Substance Relationship Type,"The relationship between two substance types.","ValueSet/substance-relationship-type"
http://hl7.org/fhir/substance-representation-format,5.0.0,active,"2.16.840.1.113883.4.642.4.2081",SubstanceRepresentationFormat,Substance Representation Format,"SubstanceRepresentationFormat","ValueSet/substance-representation-format"
http://hl7.org/fhir/substance-representation-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2092",SubstanceRepresentationType,Substance Representation Type,"SubstanceRepresentationType","ValueSet/substance-representation-type"
http://hl7.org/fhir/substance-source-material-genus,5.0.0,active,"2.16.840.1.113883.4.642.4.2093",SubstanceSourceMaterialGenus,Substance Source Material Genus,"SubstanceSourceMaterialGenus","ValueSet/substance-source-material-genus"
http://hl7.org/fhir/substance-source-material-part,5.0.0,active,"2.16.840.1.113883.4.642.4.2084",SubstanceSourceMaterialPart,Substance Source Material Part,"SubstanceSourceMaterialPart","ValueSet/substance-source-material-part"
http://hl7.org/fhir/substance-source-material-species,5.0.0,active,"2.16.840.1.113883.4.642.4.2090",SubstanceSourceMaterialSpecies,Substance Source Material Species,"SubstanceSourceMaterialSpecies","ValueSet/substance-source-material-species"
http://hl7.org/fhir/substance-source-material-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2097",SubstanceSourceMaterialType,Substance Source Material Type,"SubstanceSourceMaterialType","ValueSet/substance-source-material-type"
http://hl7.org/fhir/substance-stereochemistry,5.0.0,active,"2.16.840.1.113883.4.642.4.2087",SubstanceStereochemistry,Substance Stereochemistry,"The stereochemistry type of a substance.","ValueSet/substance-stereochemistry"
http://hl7.org/fhir/substance-structure-technique,5.0.0,active,"2.16.840.1.113883.4.642.4.2082",SubstanceStructureTechnique,Substance Structure Technique,"SubstanceStructureTechnique","ValueSet/substance-structure-technique"
http://hl7.org/fhir/substance-weight-method,5.0.0,active,"2.16.840.1.113883.4.642.4.2091",SubstanceWeightMethod,Substance Weight Method,"SubstanceWeightMethod","ValueSet/substance-weight-method"
http://hl7.org/fhir/substance-weight-type,5.0.0,active,"2.16.840.1.113883.4.642.4.2083",SubstanceWeightType,Substance Weight Type,"SubstanceWeightType","ValueSet/substance-weight-type"
http://hl7.org/fhir/target-species,5.0.0,active,"2.16.840.1.113883.4.642.4.2030",TargetSpecies,Target Species,"A species for which a medicinal product is intended.","ValueSet/target-species"
http://hl7.org/fhir/therapy-relationship-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1994",TherapyRelationshipType,Therapy Relationship Type,"Classification of relationship between a therapy and a contraindication or an indication.","ValueSet/therapy-relationship-type"
http://hl7.org/fhir/undesirable-effect-frequency,5.0.0,active,"2.16.840.1.113883.4.642.4.1995",UndesirablEffectFrequency,Undesirabl Effect Frequency,"A categorisation for a frequency of occurence of an undesirable effect.","ValueSet/undesirable-effect-frequency"
http://hl7.org/fhir/unit-of-presentation,5.0.0,active,"2.16.840.1.113883.4.642.4.2031",UnitOfPresentation,Unit Of Presentation,"The presentation type in which an administrable medicinal product is given to a patient.","ValueSet/unit-of-presentation"
http://hl7.org/fhir/warning-type,5.0.0,active,"2.16.840.1.113883.4.642.4.1996",WarningType,Warning Type,"Classification of warning type.","ValueSet/warning-type"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/v2-0203,5.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/concentration-unit-br"
http://www.whocc.no/atc,2.0.1,active,"2.16.840.1.113883.6.73",WC,WHO ATC,"WHO ATC","ValueSet/substance-code-br"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages,ValueSet/all-languages"
urn:iso:std:iso:3166,1.0.0,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/country,ValueSet/jurisdiction,ValueSet/iso3166-1-3"
urn:iso:std:iso:3166:-2,2013-11,retired,"1.0.3166.2",Iso3166_2,ISO 3166 Part 2 Country Subdivision Codes,"Identifies the coding system published in the ISO 3166-2 Standard for Country Subdivision codes. This standard is released periodically, and a new OID will be assigned by ISO for new editions.","ValueSet/jurisdiction"
